Department_Name,year,KEN_Code,Insurance_Provider,total_admissions,basic_cost,extra_cost,total_revenue
Ορθοπεδική,2025,Ζ21Α,ΕΟΠΥΥ,1,848.00,0.00,848.00
Ορθοπεδική,2025,Θ01Μ,"Ιδιωτική Ασφάλεια",1,6202.00,0.00,6202.00
Ορθοπεδική,2025,Θ02Χ,"Ιδιωτική Ασφάλεια",1,3515.00,5272.50,8787.50
Ορθοπεδική,2025,Ι23Α,ΕΟΠΥΥ,1,576.00,921.60,1497.60
Ορθοπεδική,2025,Κ08Χ,Ανασφάλιστος,1,5561.00,0.00,5561.00
Ορθοπεδική,2025,Κ44Α,ΕΦΚΑ,1,311.00,3110.00,3421.00
Ορθοπεδική,2025,Μ24Α,ΕΟΠΥΥ,1,710.00,0.00,710.00
Ορθοπεδική,2025,Μ30Α,ΕΦΚΑ,1,891.00,0.00,891.00
Ορθοπεδική,2025,Μ68Μ,Ανασφάλιστος,1,1712.00,0.00,1712.00
Ορθοπεδική,2025,Μ72Μ,"Ιδιωτική Ασφάλεια",1,1681.00,0.00,1681.00
Ορθοπεδική,2025,Μ73Χ,ΕΟΠΥΥ,1,584.00,0.00,584.00
Ορθοπεδική,2025,Ν30Χ,ΕΟΠΥΥ,1,1191.00,794.00,1985.00
Ορθοπεδική,2025,Ν82Χ,ΕΟΠΥΥ,1,1416.00,0.00,1416.00
Ορθοπεδική,2025,Π10Χ,ΕΟΠΥΥ,1,868.00,2604.00,3472.00
Ορθοπεδική,2025,Σ21Μ,Ανασφάλιστος,1,3782.00,0.00,3782.00
Ορθοπεδική,2025,Φ61Α,ΕΦΚΑ,1,280.00,0.00,280.00
Ορθοπεδική,2025,Φ63Μ,ΕΦΚΑ,1,1245.00,415.00,1660.00
Ορθοπεδική,2025,Φ64Χ,ΕΦΚΑ,1,303.00,1515.00,1818.00
Ορθοπεδική,2025,Χ46Α,"Ιδιωτική Ασφάλεια",1,4171.00,0.00,4171.00
Ορθοπεδική,2026,G01Μα,ΕΟΠΥΥ,1,5709.00,1038.00,6747.00
Ορθοπεδική,2026,Α11Χ,ΕΦΚΑ,1,3635.00,0.00,3635.00
Ορθοπεδική,2026,Α21Χ,ΕΦΚΑ,1,1035.00,0.00,1035.00
Ορθοπεδική,2026,Δ25Μ,Ανασφάλιστος,1,1105.00,1657.50,2762.50
Ορθοπεδική,2026,Θ04Χ,ΕΦΚΑ,1,2848.00,0.00,2848.00
Ορθοπεδική,2026,Κ16Χ,"Ιδιωτική Ασφάλεια",1,1118.00,0.00,1118.00
Ορθοπεδική,2026,Κ32Μ,ΕΦΚΑ,1,2062.00,0.00,2062.00
Ορθοπεδική,2026,Μ05Μ,ΕΟΠΥΥ,1,7705.00,0.00,7705.00
Ορθοπεδική,2026,Μ74Α,ΕΟΠΥΥ,1,350.00,525.00,875.00
Ορθοπεδική,2026,Π44Μ,Ανασφάλιστος,1,1097.00,0.00,1097.00
Ορθοπεδική,2026,Τ25Μβ,Ανασφάλιστος,1,4145.00,2072.50,6217.50
Ορθοπεδική,2026,Φ22Μ,ΕΟΠΥΥ,1,2357.00,4714.00,7071.00
Ουρολογία,2024,Α10Χ,ΕΦΚΑ,1,4627.00,0.00,4627.00
Ουρολογία,2024,Α12Α,ΕΦΚΑ,1,1910.00,19100.00,21010.00
Ουρολογία,2024,Α21Χ,ΕΟΠΥΥ,1,1035.00,0.00,1035.00
Ουρολογία,2024,Α34Μα,ΕΦΚΑ,1,1977.00,988.50,2965.50
Ουρολογία,2024,Β24Α,ΕΟΠΥΥ,1,296.00,296.00,592.00
Ουρολογία,2024,Γ05Χ,ΕΟΠΥΥ,1,1374.00,4122.00,5496.00
Ουρολογία,2024,Ι22Χ,ΕΟΠΥΥ,1,366.00,366.00,732.00
Ουρολογία,2024,Κ05Χ,ΕΟΠΥΥ,1,7270.00,0.00,7270.00
Ουρολογία,2024,Κ32Μ,ΕΟΠΥΥ,1,2062.00,0.00,2062.00
Ουρολογία,2024,Κ32Μ,ΕΦΚΑ,1,2062.00,0.00,2062.00
Ουρολογία,2024,Κ34Χ,ΕΦΚΑ,1,981.00,1373.40,2354.40
Ουρολογία,2024,Κ40Χ,ΕΦΚΑ,1,794.00,0.00,794.00
Ουρολογία,2024,Κ46Μ,ΕΟΠΥΥ,1,1245.00,0.00,1245.00
Ουρολογία,2024,Λ04Χ,"Ιδιωτική Ασφάλεια",1,571.00,0.00,571.00
Ουρολογία,2024,Μ05Μ,ΕΟΠΥΥ,1,7705.00,700.45,8405.45
Ουρολογία,2024,Μ64Χ,Ανασφάλιστος,1,1175.00,0.00,1175.00
Ουρολογία,2024,Μ79Μ,ΕΟΠΥΥ,1,2942.00,0.00,2942.00
Ουρολογία,2024,Ν01Χ,ΕΟΠΥΥ,1,1980.00,0.00,1980.00
Ουρολογία,2024,Ν29Χ,ΕΦΚΑ,1,545.00,0.00,545.00
Ουρολογία,2024,Ν31Μ,"Ιδιωτική Ασφάλεια",1,1510.00,431.43,1941.43
Ουρολογία,2024,Ο04Α,ΕΦΚΑ,1,1356.00,452.00,1808.00
Ουρολογία,2024,Ο15Β,Ανασφάλιστος,1,687.00,687.00,1374.00
Ουρολογία,2024,Π03Χβ,ΕΦΚΑ,1,1813.00,3626.00,5439.00
Ουρολογία,2024,Π44Μ,ΕΦΚΑ,1,1097.00,0.00,1097.00
Ουρολογία,2024,Σ03Χ,"Ιδιωτική Ασφάλεια",1,1099.00,0.00,1099.00
Ουρολογία,2024,Φ04Χ,"Ιδιωτική Ασφάλεια",1,5558.00,1515.82,7073.82
Ουρολογία,2024,Φ24Χ,"Ιδιωτική Ασφάλεια",1,934.00,4670.00,5604.00
Ουρολογία,2024,Ω02Χ,"Ιδιωτική Ασφάλεια",1,1609.00,3218.00,4827.00
Ουρολογία,2024,Ω34Α,Ανασφάλιστος,1,288.00,0.00,288.00
Ουρολογία,2024,Ω34Α,ΕΟΠΥΥ,1,288.00,0.00,288.00
Ουρολογία,2025,W11Α,ΕΟΠΥΥ,1,991.00,0.00,991.00
Ουρολογία,2025,Β06Μ,ΕΟΠΥΥ,1,1930.00,0.00,1930.00
Ουρολογία,2025,Β22Α,ΕΟΠΥΥ,1,545.00,0.00,545.00
Ουρολογία,2025,Ε13Α,"Ιδιωτική Ασφάλεια",1,37063.00,0.00,37063.00
Ουρολογία,2025,Η07Χ,"Ιδιωτική Ασφάλεια",1,2037.00,0.00,2037.00
Ουρολογία,2025,Ι22Μ,ΕΟΠΥΥ,1,910.00,1365.00,2275.00
Ουρολογία,2025,Κ05Χ,ΕΦΚΑ,1,7270.00,2236.92,9506.92
Ουρολογία,2025,Κ09Μα,Ανασφάλιστος,1,6413.00,0.00,6413.00
Ουρολογία,2025,Κ09Χ,Ανασφάλιστος,1,2386.00,0.00,2386.00
Ουρολογία,2025,Κ13Χ,Ανασφάλιστος,1,1660.00,0.00,1660.00
Ουρολογία,2025,Κ30Χ,ΕΟΠΥΥ,1,4470.00,0.00,4470.00
Ουρολογία,2025,Κ31Μ,ΕΦΚΑ,1,2038.00,764.25,2802.25
Ουρολογία,2025,Μ12Χ,Ανασφάλιστος,1,1665.00,0.00,1665.00
Ουρολογία,2025,Μ64Χ,ΕΦΚΑ,1,1175.00,0.00,1175.00
Ουρολογία,2025,Ν29Μ,ΕΟΠΥΥ,1,1230.00,0.00,1230.00
Ουρολογία,2025,Ν32Μ,ΕΦΚΑ,1,3175.00,0.00,3175.00
Ουρολογία,2025,Ν32Μ,"Ιδιωτική Ασφάλεια",1,3175.00,0.00,3175.00
Ουρολογία,2025,Ν41Χ,ΕΟΠΥΥ,1,693.00,693.00,1386.00
Ουρολογία,2025,Π44Μ,ΕΦΚΑ,1,1097.00,0.00,1097.00
Ουρολογία,2025,Π45Μ,ΕΟΠΥΥ,1,1338.00,0.00,1338.00
Ουρολογία,2025,Π50Χ,Ανασφάλιστος,1,374.00,1496.00,1870.00
Ουρολογία,2025,Ρ01Α,ΕΟΠΥΥ,1,443.00,0.00,443.00
Ουρολογία,2025,Ρ05Χ,"Ιδιωτική Ασφάλεια",1,2140.00,1070.00,3210.00
Ουρολογία,2025,Σ01Μ,Ανασφάλιστος,1,8558.00,0.00,8558.00
Ουρολογία,2025,Τ05Α,ΕΦΚΑ,1,10357.00,0.00,10357.00
Ουρολογία,2025,Υ23Χ,ΕΟΠΥΥ,1,560.00,560.00,1120.00
Ουρολογία,2025,Φ02Χ,ΕΟΠΥΥ,1,8412.00,0.00,8412.00
Ουρολογία,2025,Φ27Μ,Ανασφάλιστος,1,3631.00,0.00,3631.00
Ουρολογία,2025,Φ62Χ,"Ιδιωτική Ασφάλεια",1,374.00,0.00,374.00
Ουρολογία,2026,G01Μβ,Ανασφάλιστος,1,3573.00,0.00,3573.00
Ουρολογία,2026,Α24Χ,ΕΦΚΑ,1,949.00,0.00,949.00
Ουρολογία,2026,Α25Μ,"Ιδιωτική Ασφάλεια",1,1766.00,0.00,1766.00
Ουρολογία,2026,Α27Μ,Ανασφάλιστος,1,864.00,0.00,864.00
Ουρολογία,2026,Α30Μ,ΕΟΠΥΥ,1,1331.00,0.00,1331.00
Ουρολογία,2026,Η07Χ,ΕΟΠΥΥ,1,2037.00,0.00,2037.00
Ουρολογία,2026,Κ03Μ,ΕΟΠΥΥ,1,15429.00,0.00,15429.00
Ουρολογία,2026,Μ27Χ,ΕΟΠΥΥ,1,902.00,0.00,902.00
Ουρολογία,2026,Ν07Μ,ΕΦΚΑ,1,2513.00,1396.11,3909.11
Ουρολογία,2026,Ν39Χ,"Ιδιωτική Ασφάλεια",1,537.00,0.00,537.00
Ουρολογία,2026,Π42Α,ΕΦΚΑ,1,1097.00,0.00,1097.00
Ουρολογία,2026,Φ24Μ,ΕΟΠΥΥ,1,2785.00,0.00,2785.00
Ουρολογία,2026,Φ63Χ,ΕΟΠΥΥ,1,506.00,0.00,506.00
Οφθαλμολογία,2024,Α26Χ,ΕΟΠΥΥ,1,607.00,404.67,1011.67
Οφθαλμολογία,2024,Β02Μ,"Ιδιωτική Ασφάλεια",1,1719.00,0.00,1719.00
Οφθαλμολογία,2024,Δ20Μ,ΕΟΠΥΥ,1,2669.00,166.81,2835.81
Οφθαλμολογία,2024,Δ20Χ,"Ιδιωτική Ασφάλεια",1,1471.00,1144.11,2615.11
Οφθαλμολογία,2024,Δ22Μ,"Ιδιωτική Ασφάλεια",1,965.00,0.00,965.00
Οφθαλμολογία,2024,Η20Χ,ΕΦΚΑ,1,1517.00,0.00,1517.00
Οφθαλμολογία,2024,Η42Μ,ΕΟΠΥΥ,1,1938.00,1453.50,3391.50
Οφθαλμολογία,2024,Θ09Χβ,Ανασφάλιστος,1,1765.00,2941.67,4706.67
Οφθαλμολογία,2024,Θ20Μ,ΕΟΠΥΥ,1,4296.00,0.00,4296.00
Οφθαλμολογία,2024,Κ10Μ,ΕΟΠΥΥ,1,4166.00,0.00,4166.00
Οφθαλμολογία,2024,Κ39Χ,ΕΦΚΑ,1,327.00,163.50,490.50
Οφθαλμολογία,2024,Λ02Μ,Ανασφάλιστος,1,1743.00,3486.00,5229.00
Οφθαλμολογία,2024,Μ17Μ,Ανασφάλιστος,1,2708.00,0.00,2708.00
Οφθαλμολογία,2024,Μ31Χ,ΕΦΚΑ,1,8533.00,4654.36,13187.36
Οφθαλμολογία,2024,Ν31Μ,ΕΟΠΥΥ,1,1510.00,0.00,1510.00
Οφθαλμολογία,2024,Ν39Χ,"Ιδιωτική Ασφάλεια",1,537.00,0.00,537.00
Οφθαλμολογία,2024,Π10Χ,"Ιδιωτική Ασφάλεια",1,868.00,0.00,868.00
Οφθαλμολογία,2024,Υ09Χβ,ΕΦΚΑ,1,1035.00,1035.00,2070.00
Οφθαλμολογία,2024,Υ20Μα,"Ιδιωτική Ασφάλεια",1,2934.00,0.00,2934.00
Οφθαλμολογία,2024,Υ22Χ,"Ιδιωτική Ασφάλεια",1,545.00,1635.00,2180.00
Οφθαλμολογία,2025,S24Μ,ΕΟΠΥΥ,1,770.00,0.00,770.00
Οφθαλμολογία,2025,Α02Μα,Ανασφάλιστος,1,3922.00,0.00,3922.00
Οφθαλμολογία,2025,Α12Μ,"Ιδιωτική Ασφάλεια",1,3984.00,0.00,3984.00
Οφθαλμολογία,2025,Γ06Μ,ΕΦΚΑ,1,1649.00,2885.75,4534.75
Οφθαλμολογία,2025,Γ06Χ,Ανασφάλιστος,1,1264.00,0.00,1264.00
Οφθαλμολογία,2025,Δ22Χ,ΕΦΚΑ,1,688.00,1720.00,2408.00
Οφθαλμολογία,2025,Δ23Χ,"Ιδιωτική Ασφάλεια",1,366.00,915.00,1281.00
Οφθαλμολογία,2025,Η01Μ,ΕΦΚΑ,1,7916.00,2499.79,10415.79
Οφθαλμολογία,2025,Η02Μβ,ΕΦΚΑ,1,2578.00,0.00,2578.00
Οφθαλμολογία,2025,Η05Χ,ΕΟΠΥΥ,1,1393.00,0.00,1393.00
Οφθαλμολογία,2025,Η06Χ,ΕΟΠΥΥ,1,1556.00,1867.20,3423.20
Οφθαλμολογία,2025,Η23Μ,ΕΟΠΥΥ,1,2552.00,0.00,2552.00
Οφθαλμολογία,2025,Η40Μα,ΕΦΚΑ,1,2654.00,0.00,2654.00
Οφθαλμολογία,2025,Θ24Χ,ΕΟΠΥΥ,1,669.00,334.50,1003.50
Οφθαλμολογία,2025,Κ16Μ,Ανασφάλιστος,1,1531.00,0.00,1531.00
Οφθαλμολογία,2025,Κ21Μ,ΕΦΚΑ,1,3680.00,0.00,3680.00
Οφθαλμολογία,2025,Κ35Μ,"Ιδιωτική Ασφάλεια",1,1502.00,0.00,1502.00
Οφθαλμολογία,2025,Μ07Α,Ανασφάλιστος,1,5235.00,0.00,5235.00
Οφθαλμολογία,2025,Μ66Μ,ΕΦΚΑ,1,2436.00,730.80,3166.80
Οφθαλμολογία,2025,Μ78Χ,ΕΦΚΑ,1,475.00,0.00,475.00
Οφθαλμολογία,2025,Ν20Μ,ΕΦΚΑ,1,6919.00,0.00,6919.00
Οφθαλμολογία,2025,Ξ20Μ,Ανασφάλιστος,1,1945.00,0.00,1945.00
Οφθαλμολογία,2025,Π26Α,ΕΦΚΑ,1,330.00,1320.00,1650.00
Οφθαλμολογία,2025,Π26Χ,ΕΦΚΑ,1,1245.00,0.00,1245.00
Οφθαλμολογία,2025,Π40Μ,Ανασφάλιστος,1,1673.00,185.89,1858.89
Οφθαλμολογία,2025,Π45Μ,ΕΟΠΥΥ,1,1338.00,191.14,1529.14
Οφθαλμολογία,2025,Ρ05Χ,ΕΟΠΥΥ,1,2140.00,0.00,2140.00
Οφθαλμολογία,2025,Υ20Μα,Ανασφάλιστος,1,2934.00,0.00,2934.00
Οφθαλμολογία,2025,Υ20Μβ,ΕΦΚΑ,1,1300.00,1300.00,2600.00
Οφθαλμολογία,2025,Υ26Α,ΕΦΚΑ,1,440.00,0.00,440.00
Οφθαλμολογία,2025,Φ61Α,ΕΟΠΥΥ,1,280.00,0.00,280.00
Οφθαλμολογία,2025,Χ42Μ,Ανασφάλιστος,1,3268.00,0.00,3268.00
Οφθαλμολογία,2026,S21Μ,ΕΟΠΥΥ,1,887.00,0.00,887.00
Οφθαλμολογία,2026,Κ41Μ,ΕΦΚΑ,1,4801.00,872.91,5673.91
Οφθαλμολογία,2026,Ο20Μ,"Ιδιωτική Ασφάλεια",1,1860.00,2092.50,3952.50
Οφθαλμολογία,2026,Τ26Μβ,"Ιδιωτική Ασφάλεια",1,2346.00,0.00,2346.00
Οφθαλμολογία,2026,Υ07Χ,ΕΦΚΑ,1,680.00,4760.00,5440.00
Οφθαλμολογία,2026,Υ26Α,"Ιδιωτική Ασφάλεια",1,440.00,0.00,440.00
Οφθαλμολογία,2026,Ω12Α,ΕΦΚΑ,1,946.00,0.00,946.00
Οφθαλμολογία,2026,Ω30Χ,ΕΦΚΑ,1,545.00,0.00,545.00
Παθολογία,2024,Α22Χ,"Ιδιωτική Ασφάλεια",1,630.00,0.00,630.00
Παθολογία,2024,Α36Α,"Ιδιωτική Ασφάλεια",1,2412.00,0.00,2412.00
Παθολογία,2024,Β03Α,ΕΦΚΑ,1,771.00,0.00,771.00
Παθολογία,2024,Γ04Χ,ΕΦΚΑ,1,1525.00,508.33,2033.33
Παθολογία,2024,Γ09Α,ΕΦΚΑ,1,418.00,0.00,418.00
Παθολογία,2024,Δ01Χ,ΕΟΠΥΥ,1,6452.00,0.00,6452.00
Παθολογία,2024,Δ22Χ,Ανασφάλιστος,1,688.00,0.00,688.00
Παθολογία,2024,Δ24Χ,ΕΟΠΥΥ,1,802.00,200.50,1002.50
Παθολογία,2024,Δ29Α,ΕΦΚΑ,1,161.00,0.00,161.00
Παθολογία,2024,Η40Χ,ΕΟΠΥΥ,1,366.00,366.00,732.00
Παθολογία,2024,Κ32Α,ΕΟΠΥΥ,1,1043.00,0.00,1043.00
Παθολογία,2024,Κ39Χ,Ανασφάλιστος,1,327.00,0.00,327.00
Παθολογία,2024,Κ40Μ,Ανασφάλιστος,1,2000.00,0.00,2000.00
Παθολογία,2024,Κ41Χ,Ανασφάλιστος,1,2397.00,1398.25,3795.25
Παθολογία,2024,Λ01Χ,ΕΟΠΥΥ,1,1541.00,0.00,1541.00
Παθολογία,2024,Μ02Μ,"Ιδιωτική Ασφάλεια",1,9110.00,0.00,9110.00
Παθολογία,2024,Μ05Μ,ΕΟΠΥΥ,1,7705.00,1400.91,9105.91
Παθολογία,2024,Μ25Μ,ΕΟΠΥΥ,1,2864.00,2082.91,4946.91
Παθολογία,2024,Μ68Μ,ΕΦΚΑ,1,1712.00,0.00,1712.00
Παθολογία,2024,Ν27Μα,ΕΦΚΑ,1,2529.00,0.00,2529.00
Παθολογία,2024,Ν35Α,"Ιδιωτική Ασφάλεια",1,350.00,3150.00,3500.00
Παθολογία,2024,Ν37Α,"Ιδιωτική Ασφάλεια",1,335.00,167.50,502.50
Παθολογία,2024,Π41Χ,Ανασφάλιστος,1,412.00,0.00,412.00
Παθολογία,2024,Π45Μ,"Ιδιωτική Ασφάλεια",1,1338.00,0.00,1338.00
Παθολογία,2024,Σ20Μ,ΕΦΚΑ,1,7435.00,0.00,7435.00
Παθολογία,2024,Τ21Α,"Ιδιωτική Ασφάλεια",1,41579.00,5695.75,47274.75
Παθολογία,2024,Φ24Μ,"Ιδιωτική Ασφάλεια",1,2785.00,0.00,2785.00
Παθολογία,2024,Ω32Α,ΕΦΚΑ,1,358.00,0.00,358.00
Παθολογία,2025,Α10Χ,Ανασφάλιστος,1,4627.00,578.38,5205.38
Παθολογία,2025,Α30Μ,ΕΟΠΥΥ,1,1331.00,0.00,1331.00
Παθολογία,2025,Δ07Α,Ανασφάλιστος,1,605.00,0.00,605.00
Παθολογία,2025,Ε06Χα,Ανασφάλιστος,1,20597.00,0.00,20597.00
Παθολογία,2025,Ε09Α,"Ιδιωτική Ασφάλεια",1,15346.00,959.12,16305.12
Παθολογία,2025,Η08Χ,"Ιδιωτική Ασφάλεια",1,1273.00,0.00,1273.00
Παθολογία,2025,Θ07Α,ΕΦΚΑ,1,1276.00,0.00,1276.00
Παθολογία,2025,Κ06Μ,ΕΟΠΥΥ,1,7182.00,0.00,7182.00
Παθολογία,2025,Κ16Μ,ΕΟΠΥΥ,1,1531.00,0.00,1531.00
Παθολογία,2025,Κ38Μ,ΕΟΠΥΥ,1,1284.00,0.00,1284.00
Παθολογία,2025,Μ01Μ,ΕΟΠΥΥ,1,14020.00,0.00,14020.00
Παθολογία,2025,Μ01Χ,ΕΦΚΑ,1,9606.00,0.00,9606.00
Παθολογία,2025,Μ04Μ,"Ιδιωτική Ασφάλεια",1,7042.00,0.00,7042.00
Παθολογία,2025,Μ07Α,ΕΦΚΑ,1,5235.00,0.00,5235.00
Παθολογία,2025,Μ09Μ,ΕΟΠΥΥ,1,14720.00,0.00,14720.00
Παθολογία,2025,Μ32Μα,ΕΦΚΑ,1,12912.00,0.00,12912.00
Παθολογία,2025,Μ71Χ,"Ιδιωτική Ασφάλεια",1,405.00,202.50,607.50
Παθολογία,2025,Μ77Μ,"Ιδιωτική Ασφάλεια",1,2257.00,347.23,2604.23
Παθολογία,2025,Ν02Μα,Ανασφάλιστος,1,7730.00,0.00,7730.00
Παθολογία,2025,Ν07Χ,ΕΦΚΑ,1,1110.00,5550.00,6660.00
Παθολογία,2025,Ο02Α,"Ιδιωτική Ασφάλεια",1,1611.00,0.00,1611.00
Παθολογία,2025,Π07Μ,"Ιδιωτική Ασφάλεια",1,1550.00,0.00,1550.00
Παθολογία,2025,Π27Α,Ανασφάλιστος,1,265.00,0.00,265.00
Παθολογία,2025,Π47Μ,ΕΟΠΥΥ,1,1121.00,0.00,1121.00
Παθολογία,2025,Ρ21Μ,ΕΟΠΥΥ,1,1556.00,0.00,1556.00
Παθολογία,2025,Ρ23Α,ΕΟΠΥΥ,1,428.00,0.00,428.00
Παθολογία,2025,Ρ24Μα,ΕΦΚΑ,1,3773.00,2156.00,5929.00
Παθολογία,2025,Σ22Χ,ΕΦΚΑ,1,638.00,0.00,638.00
Παθολογία,2025,Τ03Α,ΕΦΚΑ,1,16846.00,3509.58,20355.58
Παθολογία,2025,Υ08Μ,Ανασφάλιστος,1,1271.00,762.60,2033.60
Παθολογία,2025,Φ60Μ,ΕΟΠΥΥ,1,1144.00,0.00,1144.00
Παθολογία,2025,Χ42Μ,ΕΟΠΥΥ,1,3268.00,0.00,3268.00
Παθολογία,2025,Ω31Α,"Ιδιωτική Ασφάλεια",1,444.00,2220.00,2664.00
Παθολογία,2025,Ω36Μ,ΕΟΠΥΥ,1,957.00,1196.25,2153.25
Παθολογία,2026,Α35Μα,"Ιδιωτική Ασφάλεια",1,1556.00,0.00,1556.00
Παθολογία,2026,Α35Μβ,ΕΟΠΥΥ,1,973.00,0.00,973.00
Παθολογία,2026,Θ05Μ,"Ιδιωτική Ασφάλεια",1,2587.00,0.00,2587.00
Παθολογία,2026,Θ05Χ,ΕΦΚΑ,1,1218.00,0.00,1218.00
Παθολογία,2026,Κ13Μ,"Ιδιωτική Ασφάλεια",1,3969.00,1867.76,5836.76
Παθολογία,2026,Κ15Μ,"Ιδιωτική Ασφάλεια",1,2728.00,0.00,2728.00
Παθολογία,2026,Κ35Μ,"Ιδιωτική Ασφάλεια",1,1502.00,2145.71,3647.71
Παθολογία,2026,Μ02Μ,"Ιδιωτική Ασφάλεια",1,9110.00,0.00,9110.00
Παθολογία,2026,Μ04Μ,ΕΦΚΑ,1,7042.00,0.00,7042.00
Παθολογία,2026,Μ08Χ,"Ιδιωτική Ασφάλεια",1,3014.00,0.00,3014.00
Παθολογία,2026,Μ29Α,ΕΦΚΑ,1,1903.00,17127.00,19030.00
Παθολογία,2026,Ν42Μα,"Ιδιωτική Ασφάλεια",1,5805.00,0.00,5805.00
Παθολογία,2026,Ο04Α,"Ιδιωτική Ασφάλεια",1,1356.00,0.00,1356.00
Παθολογία,2026,Ο10Α,ΕΦΚΑ,1,650.00,0.00,650.00
Παθολογία,2026,Ρ20Μ,ΕΦΚΑ,1,2514.00,0.00,2514.00
Παθολογία,2026,Ρ22Χ,ΕΟΠΥΥ,1,444.00,0.00,444.00
Παθολογία,2026,Τ03Α,"Ιδιωτική Ασφάλεια",1,16846.00,0.00,16846.00
Πνευμονολογία,2024,Α22Μα,"Ιδιωτική Ασφάλεια",1,1938.00,0.00,1938.00
Πνευμονολογία,2024,Α29Χ,ΕΟΠΥΥ,1,397.00,0.00,397.00
Πνευμονολογία,2024,Γ09Α,Ανασφάλιστος,1,418.00,418.00,836.00
Πνευμονολογία,2024,Η42Χ,"Ιδιωτική Ασφάλεια",1,708.00,0.00,708.00
Πνευμονολογία,2024,Θ01Μ,ΕΦΚΑ,1,6202.00,0.00,6202.00
Πνευμονολογία,2024,Θ04Χ,"Ιδιωτική Ασφάλεια",1,2848.00,5696.00,8544.00
Πνευμονολογία,2024,Θ22Χ,Ανασφάλιστος,1,482.00,0.00,482.00
Πνευμονολογία,2024,Κ06Μ,ΕΦΚΑ,1,7182.00,0.00,7182.00
Πνευμονολογία,2024,Κ14Μβ,"Ιδιωτική Ασφάλεια",1,1991.00,0.00,1991.00
Πνευμονολογία,2024,Κ15Μ,ΕΦΚΑ,1,2728.00,4092.00,6820.00
Πνευμονολογία,2024,Κ37Χ,Ανασφάλιστος,1,459.00,0.00,459.00
Πνευμονολογία,2024,Λ02Μ,ΕΟΠΥΥ,1,1743.00,4357.50,6100.50
Πνευμονολογία,2024,Μ09Χ,Ανασφάλιστος,1,9783.00,0.00,9783.00
Πνευμονολογία,2024,Μ28Μ,"Ιδιωτική Ασφάλεια",1,2639.00,0.00,2639.00
Πνευμονολογία,2024,Μ68Χ,"Ιδιωτική Ασφάλεια",1,731.00,0.00,731.00
Πνευμονολογία,2024,Μ79Χ,ΕΦΚΑ,1,1370.00,0.00,1370.00
Πνευμονολογία,2024,Π01Χ,ΕΟΠΥΥ,1,3857.00,1714.22,5571.22
Πνευμονολογία,2024,Π04Χ,"Ιδιωτική Ασφάλεια",1,1578.00,394.50,1972.50
Πνευμονολογία,2024,Π41Χ,Ανασφάλιστος,1,412.00,0.00,412.00
Πνευμονολογία,2024,Σ03Μ,ΕΟΠΥΥ,1,6097.00,0.00,6097.00
Πνευμονολογία,2024,Φ26Χ,Ανασφάλιστος,1,828.00,0.00,828.00
Πνευμονολογία,2024,Ω32Α,"Ιδιωτική Ασφάλεια",1,358.00,0.00,358.00
Πνευμονολογία,2025,Α01Χ,"Ιδιωτική Ασφάλεια",1,2712.00,3099.43,5811.43
Πνευμονολογία,2025,Α02Χ,"Ιδιωτική Ασφάλεια",1,683.00,0.00,683.00
Πνευμονολογία,2025,Α21Μ,Ανασφάλιστος,1,2187.00,0.00,2187.00
Πνευμονολογία,2025,Α23Α,"Ιδιωτική Ασφάλεια",1,319.00,0.00,319.00
Πνευμονολογία,2025,Α27Μ,ΕΟΠΥΥ,1,864.00,0.00,864.00
Πνευμονολογία,2025,Β03Α,"Ιδιωτική Ασφάλεια",1,771.00,0.00,771.00
Πνευμονολογία,2025,Γ06Χ,ΕΦΚΑ,1,1264.00,0.00,1264.00
Πνευμονολογία,2025,Δ13Μ,Ανασφάλιστος,1,2856.00,1666.00,4522.00
Πνευμονολογία,2025,Δ20Χ,ΕΟΠΥΥ,1,1471.00,1144.11,2615.11
Πνευμονολογία,2025,Ε09Γ,ΕΦΚΑ,1,10706.00,0.00,10706.00
Πνευμονολογία,2025,Ζ03Α,"Ιδιωτική Ασφάλεια",1,2312.00,0.00,2312.00
Πνευμονολογία,2025,Η40Μβ,"Ιδιωτική Ασφάλεια",1,965.00,0.00,965.00
Πνευμονολογία,2025,Η41Χ,"Ιδιωτική Ασφάλεια",1,872.00,0.00,872.00
Πνευμονολογία,2025,Θ24Χ,"Ιδιωτική Ασφάλεια",1,669.00,0.00,669.00
Πνευμονολογία,2025,Ι20Α,ΕΦΚΑ,1,366.00,0.00,366.00
Πνευμονολογία,2025,Κ34Χ,Ανασφάλιστος,1,981.00,1373.40,2354.40
Πνευμονολογία,2025,Μ02Μ,Ανασφάλιστος,1,9110.00,1012.22,10122.22
Πνευμονολογία,2025,Μ04Χ,ΕΦΚΑ,1,6611.00,0.00,6611.00
Πνευμονολογία,2025,Μ06Α,"Ιδιωτική Ασφάλεια",1,19980.00,15540.00,35520.00
Πνευμονολογία,2025,Μ12Μβ,"Ιδιωτική Ασφάλεια",1,2993.00,0.00,2993.00
Πνευμονολογία,2025,Μ60Α,Ανασφάλιστος,1,1720.00,0.00,1720.00
Πνευμονολογία,2025,Μ65Χ,Ανασφάλιστος,1,1222.00,1222.00,2444.00
Πνευμονολογία,2025,Μ68Μ,ΕΟΠΥΥ,2,3424.00,1521.78,4945.78
