Shift_Date,Shift_Type,Department_Name,Staff_Type,Subcategory,Num_Staff
2026-03-03,Απογευματινή,Γαστρεντερολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Γαστρεντερολογία,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,Γαστρεντερολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Απογευματινή,Γαστρεντερολογία,Ιατρός,Νευρολογία,2
2026-03-03,Απογευματινή,Γαστρεντερολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Απογευματινή,Γαστρεντερολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Απογευματινή,Επείγοντα,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Απογευματινή,Επείγοντα,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Επείγοντα,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Απογευματινή,Επείγοντα,Ιατρός,Πνευμονολογία,2
2026-03-03,Απογευματινή,Επείγοντα,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Απογευματινή,Επείγοντα,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Απογευματινή,Επείγοντα,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,Καρδιολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Απογευματινή,Καρδιολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Καρδιολογία,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,Καρδιολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Απογευματινή,Καρδιολογία,Ιατρός,Χειρουργική,1
2026-03-03,Απογευματινή,Καρδιολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,Καρδιολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,ΜΕΘ,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Απογευματινή,ΜΕΘ,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,ΜΕΘ,Ιατρός,Νευρολογία,1
2026-03-03,Απογευματινή,ΜΕΘ,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,ΜΕΘ,Ιατρός,Παθολογία,1
2026-03-03,Απογευματινή,ΜΕΘ,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,ΜΕΘ,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,Νευρολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Νευρολογία,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,Νευρολογία,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,Νευρολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Απογευματινή,Νευρολογία,Ιατρός,Χειρουργική,1
2026-03-03,Απογευματινή,Νευρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Απογευματινή,Νευρολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,Νεφρολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",2
2026-03-03,Απογευματινή,Νεφρολογία,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,Νεφρολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Απογευματινή,Νεφρολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Απογευματινή,Νεφρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Απογευματινή,Νεφρολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Απογευματινή,Ογκολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Ογκολογία,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,Ογκολογία,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,Ογκολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Απογευματινή,Ογκολογία,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,Ογκολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Απογευματινή,Ογκολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Απογευματινή,Ορθοπεδική,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Απογευματινή,Ορθοπεδική,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Ορθοπεδική,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,Ορθοπεδική,Ιατρός,Νευρολογία,1
2026-03-03,Απογευματινή,Ορθοπεδική,Ιατρός,Ογκολογία,1
2026-03-03,Απογευματινή,Ορθοπεδική,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Απογευματινή,Ορθοπεδική,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Απογευματινή,Ορθοπεδική,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,Ουρολογία,Διοικητικός,Γραμματέας,2
2026-03-03,Απογευματινή,Ουρολογία,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,Ουρολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Απογευματινή,Ουρολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Απογευματινή,Ουρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Απογευματινή,Ουρολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,Οφθαλμολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Οφθαλμολογία,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,Οφθαλμολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Απογευματινή,Οφθαλμολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Απογευματινή,Οφθαλμολογία,Ιατρός,Χειρουργική,1
2026-03-03,Απογευματινή,Οφθαλμολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,Οφθαλμολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,Παθολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Απογευματινή,Παθολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Παθολογία,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,Παθολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Απογευματινή,Παθολογία,Ιατρός,Χειρουργική,1
2026-03-03,Απογευματινή,Παθολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Απογευματινή,Παθολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,Πνευμονολογία,Διοικητικός,Λογιστής,2
2026-03-03,Απογευματινή,Πνευμονολογία,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,Πνευμονολογία,Ιατρός,Νεφρολογία,1
2026-03-03,Απογευματινή,Πνευμονολογία,Ιατρός,Χειρουργική,1
2026-03-03,Απογευματινή,Πνευμονολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Απογευματινή,Πνευμονολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Απογευματινή,Πνευμονολογία,Νοσηλευτής,Προϊστάμενος,2
2026-03-03,Απογευματινή,Χειρουργική,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,Χειρουργική,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,Χειρουργική,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,Χειρουργική,Ιατρός,Νευρολογία,1
2026-03-03,Απογευματινή,Χειρουργική,Ιατρός,Ογκολογία,1
2026-03-03,Απογευματινή,Χειρουργική,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Απογευματινή,Χειρουργική,Νοσηλευτής,Νοσηλευτής,2
2026-03-03,Απογευματινή,Χειρουργική,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Απογευματινή,ΩΡΛ,Διοικητικός,Γραμματέας,1
2026-03-03,Απογευματινή,ΩΡΛ,Διοικητικός,Λογιστής,1
2026-03-03,Απογευματινή,ΩΡΛ,Ιατρός,Αιματολογία,1
2026-03-03,Απογευματινή,ΩΡΛ,Ιατρός,Ορθοπεδική,1
2026-03-03,Απογευματινή,ΩΡΛ,Ιατρός,Ουρολογία,1
2026-03-03,Απογευματινή,ΩΡΛ,Νοσηλευτής,Νοσηλευτής,6
2026-03-03,Νυχτερινή,Αιματολογία,Διοικητικός,Γραμματέας,2
2026-03-03,Νυχτερινή,Αιματολογία,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Νυχτερινή,Αιματολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Νυχτερινή,Αιματολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Νυχτερινή,Αιματολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,Αιματολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Ιατρός,Παθολογία,2
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Νυχτερινή,Γαστρεντερολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Νυχτερινή,Επείγοντα,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Νυχτερινή,Επείγοντα,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Επείγοντα,Ιατρός,Αιματολογία,1
2026-03-03,Νυχτερινή,Επείγοντα,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Νυχτερινή,Επείγοντα,Ιατρός,Νεφρολογία,1
2026-03-03,Νυχτερινή,Επείγοντα,Νοσηλευτής,Νοσηλευτής,6
2026-03-03,Νυχτερινή,Καρδιολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,Καρδιολογία,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Καρδιολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Νυχτερινή,Καρδιολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Νυχτερινή,Καρδιολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Νυχτερινή,Καρδιολογία,Νοσηλευτής,Νοσηλευτής,6
2026-03-03,Νυχτερινή,ΜΕΘ,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,ΜΕΘ,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,ΜΕΘ,Ιατρός,Ορθοπεδική,1
2026-03-03,Νυχτερινή,ΜΕΘ,Ιατρός,Ουρολογία,1
2026-03-03,Νυχτερινή,ΜΕΘ,Ιατρός,Οφθαλμολογία,1
2026-03-03,Νυχτερινή,ΜΕΘ,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Νυχτερινή,ΜΕΘ,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Νυχτερινή,Νευρολογία,Διοικητικός,Λογιστής,2
2026-03-03,Νυχτερινή,Νευρολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Νυχτερινή,Νευρολογία,Ιατρός,Νευρολογία,1
2026-03-03,Νυχτερινή,Νευρολογία,Ιατρός,Ογκολογία,1
2026-03-03,Νυχτερινή,Νευρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Νυχτερινή,Νευρολογία,Νοσηλευτής,Νοσηλευτής,2
2026-03-03,Νυχτερινή,Νευρολογία,Νοσηλευτής,Προϊστάμενος,2
2026-03-03,Νυχτερινή,Νεφρολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,Νεφρολογία,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Νεφρολογία,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Νυχτερινή,Νεφρολογία,Ιατρός,Νεφρολογία,1
2026-03-03,Νυχτερινή,Νεφρολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Νυχτερινή,Νεφρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Νυχτερινή,Νεφρολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Νυχτερινή,Νεφρολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Νυχτερινή,Ογκολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",2
2026-03-03,Νυχτερινή,Ογκολογία,Ιατρός,Ογκολογία,1
2026-03-03,Νυχτερινή,Ογκολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Νυχτερινή,Ογκολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Νυχτερινή,Ογκολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,Ογκολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Νυχτερινή,Ορθοπεδική,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,Ορθοπεδική,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Ορθοπεδική,Ιατρός,Ορθοπεδική,1
2026-03-03,Νυχτερινή,Ορθοπεδική,Ιατρός,Παθολογία,2
2026-03-03,Νυχτερινή,Ορθοπεδική,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,Ορθοπεδική,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Νυχτερινή,Ουρολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Νυχτερινή,Ουρολογία,Διοικητικός,Λογιστής,1
2026-03-03,Νυχτερινή,Ουρολογία,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Νυχτερινή,Ουρολογία,Ιατρός,Νεφρολογία,1
2026-03-03,Νυχτερινή,Ουρολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Νυχτερινή,Ουρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Νυχτερινή,Ουρολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Νυχτερινή,Οφθαλμολογία,Διοικητικός,Γραμματέας,2
2026-03-03,Νυχτερινή,Οφθαλμολογία,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Νυχτερινή,Οφθαλμολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Νυχτερινή,Οφθαλμολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Νυχτερινή,Οφθαλμολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Νυχτερινή,Οφθαλμολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Νυχτερινή,Οφθαλμολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Νυχτερινή,Παθολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Νυχτερινή,Παθολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Νυχτερινή,Παθολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Νυχτερινή,Παθολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Νυχτερινή,Παθολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Νυχτερινή,Παθολογία,Νοσηλευτής,Νοσηλευτής,6
2026-03-03,Νυχτερινή,Πνευμονολογία,Διοικητικός,Λογιστής,2
2026-03-03,Νυχτερινή,Πνευμονολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Νυχτερινή,Πνευμονολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Νυχτερινή,Πνευμονολογία,Ιατρός,Ογκολογία,1
2026-03-03,Νυχτερινή,Πνευμονολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,Πνευμονολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Νυχτερινή,Πνευμονολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Νυχτερινή,Χειρουργική,Διοικητικός,Γραμματέας,2
2026-03-03,Νυχτερινή,Χειρουργική,Ιατρός,Καρδιολογία,1
2026-03-03,Νυχτερινή,Χειρουργική,Ιατρός,Παθολογία,1
2026-03-03,Νυχτερινή,Χειρουργική,Ιατρός,Χειρουργική,1
2026-03-03,Νυχτερινή,Χειρουργική,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,Χειρουργική,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Νυχτερινή,Χειρουργική,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Νυχτερινή,ΩΡΛ,Διοικητικός,Λογιστής,2
2026-03-03,Νυχτερινή,ΩΡΛ,Ιατρός,Ογκολογία,1
2026-03-03,Νυχτερινή,ΩΡΛ,Ιατρός,Οφθαλμολογία,1
2026-03-03,Νυχτερινή,ΩΡΛ,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Νυχτερινή,ΩΡΛ,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Νυχτερινή,ΩΡΛ,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Πρωινή,Αιματολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Αιματολογία,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,Αιματολογία,Ιατρός,Αιματολογία,1
2026-03-03,Πρωινή,Αιματολογία,Ιατρός,Ογκολογία,1
2026-03-03,Πρωινή,Αιματολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Πρωινή,Αιματολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Πρωινή,Αιματολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,Γαστρεντερολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Γαστρεντερολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Γαστρεντερολογία,Ιατρός,Εντατικολογία,1
2026-03-03,Πρωινή,Γαστρεντερολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Πρωινή,Γαστρεντερολογία,Ιατρός,Χειρουργική,1
2026-03-03,Πρωινή,Γαστρεντερολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Πρωινή,Γαστρεντερολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Πρωινή,Επείγοντα,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Επείγοντα,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,Επείγοντα,Ιατρός,Οφθαλμολογία,1
2026-03-03,Πρωινή,Επείγοντα,Ιατρός,Ωτορινολαρυγγολογία,2
2026-03-03,Πρωινή,Επείγοντα,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Πρωινή,Επείγοντα,Νοσηλευτής,Νοσηλευτής,2
2026-03-03,Πρωινή,Επείγοντα,Νοσηλευτής,Προϊστάμενος,2
2026-03-03,Πρωινή,Καρδιολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",2
2026-03-03,Πρωινή,Καρδιολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Πρωινή,Καρδιολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Πρωινή,Καρδιολογία,Ιατρός,Παθολογία,1
2026-03-03,Πρωινή,Καρδιολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-03,Πρωινή,Καρδιολογία,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Πρωινή,ΜΕΘ,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,ΜΕΘ,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,ΜΕΘ,Ιατρός,Εντατικολογία,1
2026-03-03,Πρωινή,ΜΕΘ,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Πρωινή,ΜΕΘ,Ιατρός,Ορθοπεδική,1
2026-03-03,Πρωινή,ΜΕΘ,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Πρωινή,ΜΕΘ,Νοσηλευτής,Νοσηλευτής,1
2026-03-03,Πρωινή,ΜΕΘ,Νοσηλευτής,Προϊστάμενος,2
2026-03-03,Πρωινή,Νευρολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Νευρολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Νευρολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Πρωινή,Νευρολογία,Ιατρός,Νεφρολογία,1
2026-03-03,Πρωινή,Νευρολογία,Ιατρός,Ογκολογία,1
2026-03-03,Πρωινή,Νευρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Πρωινή,Νευρολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Πρωινή,Νεφρολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Νεφρολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Νεφρολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Πρωινή,Νεφρολογία,Ιατρός,Ουρολογία,1
2026-03-03,Πρωινή,Νεφρολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Πρωινή,Νεφρολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,Νεφρολογία,Νοσηλευτής,Προϊστάμενος,3
2026-03-03,Πρωινή,Ογκολογία,Διοικητικός,Λογιστής,2
2026-03-03,Πρωινή,Ογκολογία,Ιατρός,Νευρολογία,1
2026-03-03,Πρωινή,Ογκολογία,Ιατρός,Νεφρολογία,1
2026-03-03,Πρωινή,Ογκολογία,Ιατρός,Παθολογία,1
2026-03-03,Πρωινή,Ογκολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Πρωινή,Ογκολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Πρωινή,Ορθοπεδική,Διοικητικός,Λογιστής,2
2026-03-03,Πρωινή,Ορθοπεδική,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Πρωινή,Ορθοπεδική,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Πρωινή,Ορθοπεδική,Ιατρός,Νεφρολογία,1
2026-03-03,Πρωινή,Ορθοπεδική,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Πρωινή,Ορθοπεδική,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,Ορθοπεδική,Νοσηλευτής,Προϊστάμενος,1
2026-03-03,Πρωινή,Ουρολογία,Διοικητικός,Λογιστής,2
2026-03-03,Πρωινή,Ουρολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Πρωινή,Ουρολογία,Ιατρός,Ουρολογία,1
2026-03-03,Πρωινή,Ουρολογία,Ιατρός,Οφθαλμολογία,1
2026-03-03,Πρωινή,Ουρολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Πρωινή,Ουρολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,Οφθαλμολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Οφθαλμολογία,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,Οφθαλμολογία,Ιατρός,Αιματολογία,1
2026-03-03,Πρωινή,Οφθαλμολογία,Ιατρός,Ογκολογία,1
2026-03-03,Πρωινή,Οφθαλμολογία,Ιατρός,Ωτορινολαρυγγολογία,1
2026-03-03,Πρωινή,Οφθαλμολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Πρωινή,Οφθαλμολογία,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,Παθολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-03,Πρωινή,Παθολογία,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Παθολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Πρωινή,Παθολογία,Ιατρός,Ορθοπεδική,1
2026-03-03,Πρωινή,Παθολογία,Ιατρός,Παθολογία,1
2026-03-03,Πρωινή,Παθολογία,Νοσηλευτής,Νοσηλευτής,6
2026-03-03,Πρωινή,Πνευμονολογία,Διοικητικός,Γραμματέας,2
2026-03-03,Πρωινή,Πνευμονολογία,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Πρωινή,Πνευμονολογία,Ιατρός,Καρδιολογία,1
2026-03-03,Πρωινή,Πνευμονολογία,Ιατρός,Πνευμονολογία,1
2026-03-03,Πρωινή,Πνευμονολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",2
2026-03-03,Πρωινή,Πνευμονολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-03,Πρωινή,Χειρουργική,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,Χειρουργική,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,Χειρουργική,Ιατρός,Γαστρεντερολογία,1
2026-03-03,Πρωινή,Χειρουργική,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-03,Πρωινή,Χειρουργική,Ιατρός,Νεφρολογία,1
2026-03-03,Πρωινή,Χειρουργική,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-03,Πρωινή,Χειρουργική,Νοσηλευτής,Νοσηλευτής,3
2026-03-03,Πρωινή,ΩΡΛ,Διοικητικός,Γραμματέας,1
2026-03-03,Πρωινή,ΩΡΛ,Διοικητικός,Λογιστής,1
2026-03-03,Πρωινή,ΩΡΛ,Ιατρός,Νευρολογία,1
2026-03-03,Πρωινή,ΩΡΛ,Ιατρός,Νεφρολογία,1
2026-03-03,Πρωινή,ΩΡΛ,Ιατρός,Παθολογία,1
2026-03-03,Πρωινή,ΩΡΛ,Νοσηλευτής,Νοσηλευτής,5
2026-03-03,Πρωινή,ΩΡΛ,Νοσηλευτής,Προϊστάμενος,1
2026-03-04,Απογευματινή,Αιματολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-04,Απογευματινή,Αιματολογία,Διοικητικός,Γραμματέας,1
2026-03-04,Απογευματινή,Αιματολογία,Ιατρός,Καρδιολογία,1
2026-03-04,Απογευματινή,Αιματολογία,Ιατρός,Παθολογία,1
2026-03-04,Απογευματινή,Αιματολογία,Ιατρός,Χειρουργική,1
2026-03-04,Απογευματινή,Αιματολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",1
2026-03-04,Απογευματινή,Αιματολογία,Νοσηλευτής,Νοσηλευτής,4
2026-03-04,Απογευματινή,Αιματολογία,Νοσηλευτής,Προϊστάμενος,1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Διοικητικός,"Ανθρώπινο Δυναμικό",1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Διοικητικός,Γραμματέας,1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Ιατρός,"Επείγουσα Ιατρική",1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Ιατρός,Νευρολογία,1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Ιατρός,Ογκολογία,1
2026-03-04,Απογευματινή,Γαστρεντερολογία,Νοσηλευτής,"Βοηθός Νοσηλευτή",3
2026-03-04,Απογευματινή,Γαστρεντερολογία,Νοσηλευτής,Νοσηλευτής,2
